Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,red,green,nir,swir16,swir22,NDMI,MNDWI,NDVI,NDTI,NDBI,SAVI,pet,ppt,tmax,aet,def,q,vpd,ws,soil,elevation,Month,Quarter,Week_of_year,season_autumn,season_spring,season_summer,season_winter,Month_sin,Month_cos,Week_of_year_sin,Week_of_year_cos,dist_johannesburg,dist_cape_town
-28.461,21.249,2011-01-21,81.0,243.2,43.0,10832.0,13063.0,12046.5,14599.0,12067.0,11038.5,0.095,-0.001,0.056,0.04,-0.095,0.083,244.7,52.3,33.62,49.6,195.1,2.6,2.63,3.34,0.0,788.216,1,1,3,0,0,1,0,0.5,0.866,0.348,0.937,716.941,664.909
-24.679,30.802,2011-01-24,24.95,99.6,10.0,8832.5,10583.0,9505.5,12245.0,14908.5,13718.0,-0.098,-0.221,0.073,0.054,0.098,0.109,143.3,149.0,25.99,141.7,1.6,7.4,0.86,2.21,16.7,1104.413,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,324.312,1578.821
-25.991,27.842,2011-01-24,90.9,324.2,32.0,10629.0,11898.0,11771.5,18631.5,16495.0,12815.0,0.061,-0.167,0.221,0.005,-0.061,0.331,161.1,98.5,28.04,94.2,66.9,4.9,1.24,2.46,4.9,1359.537,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,31.532,1265.022
-25.49,30.699,2011-01-24,36.957,124.5,10.0,8148.5,8241.5,8325.0,10676.0,8915.5,8274.0,0.09,-0.034,0.129,-0.005,-0.09,0.193,144.7,122.5,26.84,118.4,26.3,6.1,0.89,2.14,17.2,822.919,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,276.722,1510.278
-26.97,27.211,2011-01-24,76.24,287.3,96.0,9671.5,11496.0,11040.0,10218.0,7946.5,7735.0,0.125,0.163,-0.059,0.02,-0.125,-0.088,173.9,96.2,28.86,91.8,82.1,4.8,1.4,2.54,3.5,1315.0,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,119.141,1143.309
-27.671,27.237,2011-01-24,47.184,142.9,129.0,9693.5,11237.5,10943.0,14887.0,13522.0,11403.0,0.048,-0.105,0.14,0.013,-0.048,0.21,182.9,94.2,29.48,89.8,93.1,4.7,1.51,2.74,2.7,1337.107,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,181.846,1091.774
-27.357,27.286,2011-01-24,87.25,208.7,123.0,8718.0,9290.0,9502.5,16828.5,12665.5,9643.0,0.141,-0.143,0.289,-0.011,-0.141,0.433,182.4,94.8,29.23,90.4,92.0,4.7,1.47,2.88,3.0,1357.408,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,148.798,1118.93
-27.01,26.698,2011-01-25,77.006,299.3,125.0,9344.0,10728.5,10433.5,12433.5,9579.5,8531.5,0.13,0.043,0.074,0.014,-0.13,0.11,183.5,90.9,29.29,86.6,96.9,4.5,1.46,3.04,2.2,1281.681,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,161.467,1104.476
-26.985,26.632,2011-01-25,153.0,410.0,158.0,9414.0,10262.5,10207.0,13683.0,14011.5,11850.5,-0.012,-0.157,0.143,0.003,0.012,0.214,181.4,91.8,29.35,87.4,94.0,4.6,1.47,2.9,2.5,1277.648,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,165.467,1102.013
-27.399,26.615,2011-01-25,60.7,162.1,138.0,9253.5,10126.0,10247.0,15515.5,12823.0,10403.5,0.095,-0.112,0.21,-0.006,-0.095,0.315,191.9,84.9,29.94,80.9,111.0,4.2,1.57,3.2,2.5,1257.285,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,194.675,1067.887
-33.818,19.695,2011-01-25,11.901,145.1,10.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,201.8,12.3,28.73,12.9,188.9,0.6,1.5,3.6,6.2,167.783,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,1166.878,118.584
-25.46,28.264,2011-01-25,144.132,560.0,82.0,9139.0,11096.0,9926.0,13959.0,15156.5,12552.5,-0.041,-0.209,0.114,0.056,0.041,0.171,164.5,104.7,29.85,100.0,64.5,5.2,1.37,2.37,5.1,1095.909,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,85.618,1337.07
-33.898,20.013,2011-01-25,99.926,1368.0,56.0,8707.0,9119.0,9154.0,13871.0,11520.0,9420.0,0.093,-0.114,0.207,-0.002,-0.093,0.31,196.1,11.0,29.26,11.3,184.8,0.5,1.55,3.11,4.9,129.475,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,1152.397,147.277
-25.81,27.91,2011-01-26,110.0,652.0,10.0,8693.0,9553.5,9753.0,16870.5,13408.0,10257.0,0.114,-0.158,0.277,-0.01,-0.114,0.415,164.1,100.5,28.97,96.1,68.0,5.0,1.33,2.45,5.1,1180.939,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,46.05,1284.284
-34.066,20.404,2011-01-26,68.815,758.0,10.0,8061.0,8402.0,8387.0,13535.0,10165.0,8604.0,0.142,-0.096,0.234,0.001,-0.142,0.351,179.3,12.7,29.19,13.2,166.1,0.6,1.5,2.17,6.2,54.5,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,1141.358,183.804
-24.059,31.237,2011-01-26,70.928,306.4,15.0,8702.0,9677.5,9468.5,14757.5,13111.5,10821.0,0.059,-0.161,0.208,0.011,-0.059,0.312,154.6,63.3,31.59,60.1,94.5,3.2,1.36,1.44,1.4,279.572,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,399.859,1658.377
-26.648,27.089,2011-01-26,243.0,556.0,12.0,8535.0,8963.5,9597.0,19310.5,12954.5,9447.5,0.197,-0.149,0.366,-0.034,-0.197,0.549,170.9,93.9,28.6,89.6,81.3,4.7,1.33,2.61,3.4,1352.768,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,107.565,1160.411
-26.88,26.965,2011-01-26,217.0,535.0,176.0,8695.0,9354.5,9582.5,14265.0,14182.0,11071.5,0.003,-0.194,0.208,-0.012,-0.003,0.312,175.5,93.9,29.15,89.6,85.9,4.7,1.42,2.65,3.3,1297.191,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,131.457,1133.243
-27.274,28.49,2011-01-26,56.863,140.9,29.0,8456.5,9407.5,9060.0,12333.0,9264.5,8181.0,0.142,-0.011,0.135,0.019,-0.142,0.202,164.3,104.7,27.6,100.1,64.2,5.2,1.24,2.46,4.4,1484.0,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,126.641,1214.179
-27.044,27.005,2011-01-26,82.651,220.5,96.0,8882.5,9503.5,9908.0,17418.5,13987.0,10115.0,0.109,-0.171,0.294,-0.021,-0.109,0.441,178.7,93.5,29.25,89.2,89.5,4.7,1.45,2.74,3.3,1308.255,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,139.632,1123.021
-34.092,21.295,2011-01-26,26.088,187.5,10.0,8666.0,9683.0,9525.0,14913.0,13943.0,11317.0,0.034,-0.188,0.213,0.008,-0.034,0.319,173.1,16.6,27.42,16.9,156.2,0.8,1.17,2.98,5.4,90.592,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,1090.642,265.895
-27.023,28.594,2011-01-27,113.459,167.3,12.0,8893.0,10129.0,9969.5,11490.5,10372.5,9135.0,0.051,-0.02,0.063,0.008,-0.051,0.094,163.1,97.6,27.8,93.3,69.8,4.9,1.25,2.42,4.8,1483.0,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,105.842,1240.067
-26.738,27.592,2011-01-27,63.354,199.9,56.0,8719.0,8961.0,9167.0,9089.5,7963.0,7740.0,0.066,0.07,0.007,-0.011,-0.066,0.011,168.1,96.3,28.13,92.0,76.1,4.8,1.3,2.6,4.1,1404.5,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,74.764,1188.34
-28.761,17.73,2011-01-30,84.627,230.7,33.0,9557.0,12802.0,11426.0,11190.0,7687.5,7645.0,0.186,0.196,-0.067,0.057,-0.186,-0.101,257.5,1.3,34.98,1.2,256.3,0.1,3.03,3.53,0.0,163.0,1,1,4,0,0,1,0,0.5,0.866,0.457,0.89,1056.473,578.338
-26.861,28.885,2011-01-31,82.136,182.3,109.0,8691.0,9241.5,9550.0,17658.5,13746.5,10574.0,0.125,-0.18,0.313,-0.016,-0.125,0.469,161.0,89.0,27.43,85.2,75.8,4.5,1.19,2.36,5.2,1518.064,1,1,5,0,0,1,0,0.5,0.866,0.559,0.829,110.557,1273.675
-26.738,27.592,2011-01-31,56.127,318.5,30.0,8719.0,8961.0,9167.0,9089.5,7963.0,7740.0,0.066,0.07,0.007,-0.011,-0.066,0.011,168.1,96.3,28.13,92.0,76.1,4.8,1.3,2.6,4.1,1404.5,1,1,5,0,0,1,0,0.5,0.866,0.559,0.829,74.764,1188.34
-25.128,27.629,2011-02-01,128.967,377.0,163.0,4984.0,5122.0,5189.5,7814.0,6664.0,5222.0,0.079,-0.124,0.208,-0.007,-0.079,0.312,169.3,112.2,31.17,107.1,62.2,5.6,1.52,2.32,6.1,951.591,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,126.99,1322.331
-24.695,27.409,2011-02-01,125.275,491.0,158.0,9921.0,10524.0,10647.0,15543.0,11919.5,9642.5,0.132,-0.056,0.193,-0.006,-0.132,0.289,172.9,121.0,31.61,115.6,57.3,6.0,1.61,2.35,7.0,912.183,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,179.789,1345.626
-27.364,31.783,2011-02-01,69.459,186.9,10.0,8437.0,8994.5,9281.0,17894.5,13078.0,9695.0,0.156,-0.17,0.331,-0.016,-0.156,0.496,154.4,75.0,30.02,72.3,82.1,3.8,1.16,1.86,10.6,160.626,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,392.347,1470.476
-27.803,28.768,2011-02-01,43.422,116.9,13.0,8857.5,9811.5,9803.5,12128.5,9325.0,8486.0,0.131,0.025,0.106,0.0,-0.131,0.158,159.1,107.8,26.91,102.8,56.3,5.4,1.15,2.42,3.3,1559.447,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,191.397,1198.953
-29.16,26.573,2011-02-01,110.418,255.6,86.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,190.1,84.3,28.95,80.4,109.7,4.2,1.52,3.2,2.4,1334.742,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,359.321,936.765
-34.33,18.99,2011-02-01,9.639,159.1,10.0,8637.5,9581.5,8959.0,10864.0,12654.0,11808.5,-0.076,-0.171,0.063,0.034,0.076,0.094,158.2,23.5,23.05,27.2,131.0,1.2,0.73,4.76,17.9,5.469,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,1253.073,69.064
-25.206,27.558,2011-02-02,120.441,549.0,59.0,10039.0,9985.0,10466.5,14137.5,10315.5,8536.0,0.156,0.007,0.172,-0.024,-0.156,0.258,170.0,112.9,31.11,108.0,62.0,5.6,1.52,2.38,6.5,950.863,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,121.478,1311.05
-23.281,30.543,2011-02-03,179.566,377.0,10.0,11432.0,12142.0,11879.5,17210.0,18270.5,15619.5,-0.03,-0.212,0.173,0.011,0.03,0.259,154.4,99.5,30.86,95.0,59.4,5.0,1.33,1.63,6.2,470.061,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,411.203,1671.602
-28.801,31.955,2011-02-03,267.057,1405.0,27.0,8429.0,9127.5,9427.0,16685.5,12127.0,9348.0,0.158,-0.125,0.293,-0.016,-0.158,0.439,150.2,89.6,28.94,87.6,62.6,4.5,0.89,3.69,11.0,7.797,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,481.323,1404.598
-27.002,28.765,2011-02-03,77.106,184.2,25.0,8743.0,9947.0,9691.0,13724.0,13005.5,10754.5,0.027,-0.146,0.16,0.013,-0.027,0.239,161.6,95.4,27.63,91.2,70.4,4.8,1.22,2.39,5.0,1488.955,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,113.663,1254.482
-27.023,28.594,2011-02-03,73.521,195.0,17.0,8893.0,10129.0,9969.5,11490.5,10372.5,9135.0,0.051,-0.02,0.063,0.008,-0.051,0.094,163.1,97.6,27.8,93.3,69.8,4.9,1.25,2.42,4.8,1483.0,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,105.842,1240.067
-27.3,28.587,2011-02-03,79.329,175.8,18.0,8561.0,9929.5,9636.0,14954.0,14753.0,11537.5,0.007,-0.21,0.202,0.015,-0.007,0.303,163.4,103.8,27.63,99.1,64.3,5.2,1.24,2.46,4.2,1514.909,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,132.93,1219.678
-30.68,26.712,2011-02-03,110.608,213.21,10.0,9235.5,11938.0,10548.0,13400.0,7764.0,7659.0,0.266,0.152,0.058,0.062,-0.266,0.087,180.9,68.1,28.6,64.9,116.0,3.4,1.4,3.2,2.1,1291.0,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,514.442,858.886
-28.461,21.249,2011-02-03,83.815,282.2,61.0,10832.0,13063.0,12046.5,14599.0,12067.0,11038.5,0.095,-0.001,0.056,0.04,-0.095,0.083,244.7,52.3,33.62,49.6,195.1,2.6,2.63,3.34,0.0,788.216,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,716.941,664.909
-28.461,21.249,2011-02-04,75.303,416.5,43.5,10832.0,13063.0,12046.5,14599.0,12067.0,11038.5,0.095,-0.001,0.056,0.04,-0.095,0.083,244.7,52.3,33.62,49.6,195.1,2.6,2.63,3.34,0.0,788.216,2,1,5,0,0,1,0,0.866,0.5,0.559,0.829,716.941,664.909
-29.141,31.392,2011-02-07,52.323,410.0,11.0,9784.5,12548.0,11594.0,13930.0,8610.0,8471.0,0.236,0.148,0.052,0.04,-0.236,0.078,143.5,108.7,28.07,103.6,39.9,5.4,0.82,3.49,4.8,22.0,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,463.493,1338.627
-25.991,27.842,2011-02-07,98.8,368.0,15.0,10629.0,11898.0,11771.5,18631.5,16495.0,12815.0,0.061,-0.167,0.221,0.005,-0.061,0.331,161.1,98.5,28.04,94.2,66.9,4.9,1.24,2.46,4.9,1359.537,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,31.532,1265.022
-24.059,31.237,2011-02-07,95.677,371.0,10.0,8702.0,9677.5,9468.5,14757.5,13111.5,10821.0,0.059,-0.161,0.208,0.011,-0.059,0.312,154.6,63.3,31.59,60.1,94.5,3.2,1.36,1.44,1.4,279.572,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,399.859,1658.377
-26.738,27.592,2011-02-07,58.238,193.4,81.0,8719.0,8961.0,9167.0,9089.5,7963.0,7740.0,0.066,0.07,0.007,-0.011,-0.066,0.011,168.1,96.3,28.13,92.0,76.1,4.8,1.3,2.6,4.1,1404.5,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,74.764,1188.34
-30.86,29.071,2011-02-07,45.978,119.3,10.0,9396.0,11634.0,10724.5,14558.0,11450.0,10000.5,0.12,-0.033,0.112,0.041,-0.12,0.167,140.6,101.6,26.07,97.7,42.9,5.1,0.94,2.76,7.0,818.0,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,527.15,1056.271
-27.357,27.286,2011-02-07,93.012,203.7,100.0,8718.0,9290.0,9502.5,16828.5,12665.5,9643.0,0.141,-0.143,0.289,-0.011,-0.141,0.433,182.4,94.8,29.23,90.4,92.0,4.7,1.47,2.88,3.0,1357.408,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,148.798,1118.93
-28.059,30.374,2011-02-07,71.0,290.0,100.0,8452.5,9431.0,9326.0,14514.0,12189.5,9706.0,0.087,-0.133,0.212,0.006,-0.087,0.318,158.0,99.6,28.03,95.0,63.0,5.0,1.15,2.46,4.2,1138.25,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,308.823,1311.966
-27.01,26.698,2011-02-08,101.723,207.1,15.0,9344.0,10728.5,10433.5,12433.5,9579.5,8531.5,0.13,0.043,0.074,0.014,-0.13,0.11,183.5,90.9,29.29,86.6,96.9,4.5,1.46,3.04,2.2,1281.681,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,161.467,1104.476
-27.169,29.234,2011-02-08,101.294,225.9,10.0,4315.5,4762.0,4774.0,6219.0,5600.5,4803.0,0.052,-0.08,0.133,-0.001,-0.052,0.199,157.3,90.0,26.93,86.0,71.3,4.5,1.12,2.38,4.0,1519.54,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,159.188,1278.454
-26.985,26.632,2011-02-08,206.521,612.0,158.0,9414.0,10262.5,10207.0,13683.0,14011.5,11850.5,-0.012,-0.157,0.143,0.003,0.012,0.214,181.4,91.8,29.35,87.4,94.0,4.6,1.47,2.9,2.5,1277.648,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,165.467,1102.013
-27.399,26.615,2011-02-08,92.527,237.8,53.0,9253.5,10126.0,10247.0,15515.5,12823.0,10403.5,0.095,-0.112,0.21,-0.006,-0.095,0.315,191.9,84.9,29.94,80.9,111.0,4.2,1.57,3.2,2.5,1257.285,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,194.675,1067.887
-27.573,24.746,2011-02-08,113.181,304.7,10.0,8658.0,9470.0,9767.5,17012.5,12108.0,9335.0,0.168,-0.107,0.285,-0.015,-0.168,0.427,208.4,75.2,31.66,71.5,136.9,3.8,1.84,3.41,0.4,1089.345,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,361.177,929.733
-33.502,21.624,2011-02-08,178.546,896.0,24.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,189.1,13.0,27.64,12.4,176.7,0.7,1.37,3.33,0.1,235.672,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,1020.374,300.386
-32.503,19.536,2011-02-08,27.104,168.6,10.0,10579.0,14613.0,13104.0,17653.0,19330.0,16984.0,-0.045,-0.192,0.094,0.054,0.045,0.141,233.4,4.8,30.92,4.7,228.7,0.2,2.0,3.85,1.3,380.206,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,1081.497,189.661
-25.46,28.264,2011-02-08,118.92,530.0,82.0,9139.0,11096.0,9926.0,13959.0,15156.5,12552.5,-0.041,-0.209,0.114,0.056,0.041,0.171,164.5,104.7,29.85,100.0,64.5,5.2,1.37,2.37,5.1,1095.909,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,85.618,1337.07
-26.97,27.211,2011-02-09,68.54,209.0,90.0,9671.5,11496.0,11040.0,10218.0,7946.5,7735.0,0.125,0.163,-0.059,0.02,-0.125,-0.088,173.9,96.2,28.86,91.8,82.1,4.8,1.4,2.54,3.5,1315.0,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,119.141,1143.309
-27.274,28.49,2011-02-09,82.521,189.8,31.0,8456.5,9407.5,9060.0,12333.0,9264.5,8181.0,0.142,-0.011,0.135,0.019,-0.142,0.202,164.3,104.7,27.6,100.1,64.2,5.2,1.24,2.46,4.4,1484.0,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,126.641,1214.179
-28.695,28.235,2011-02-09,140.367,276.7,10.0,8267.0,9143.0,8931.0,14198.0,11670.0,9620.0,0.098,-0.133,0.217,0.012,-0.098,0.325,160.7,103.4,25.77,98.6,62.1,5.2,1.11,2.49,3.1,1590.157,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,277.461,1098.518
-28.883,27.89,2011-02-09,121.513,242.8,10.0,8398.5,9399.5,9248.0,14007.5,12553.5,9979.0,0.055,-0.152,0.197,0.008,-0.055,0.295,164.2,105.8,26.35,101.0,63.2,5.3,1.18,2.53,3.3,1545.106,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,298.233,1058.947
-27.023,28.594,2011-02-10,132.58,353.0,25.0,8893.0,10129.0,9969.5,11490.5,10372.5,9135.0,0.051,-0.02,0.063,0.008,-0.051,0.094,163.1,97.6,27.8,93.3,69.8,4.9,1.25,2.42,4.8,1483.0,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,105.842,1240.067
-30.68,26.712,2011-02-10,97.433,207.4,10.0,9170.0,11413.0,10468.0,11724.0,7895.0,7622.0,0.195,0.14,0.013,0.043,-0.195,0.02,180.9,68.1,28.6,64.9,116.0,3.4,1.4,3.2,2.1,1291.0,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,514.442,858.886
-30.534,24.962,2011-02-10,60.941,152.6,10.0,9795.0,10773.5,10835.0,15132.5,13586.0,11169.0,0.054,-0.113,0.168,-0.003,-0.054,0.252,205.0,44.9,29.9,42.6,162.4,2.2,1.71,3.29,0.0,1214.826,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,568.254,721.86
-34.032,22.053,2011-02-10,12.53,263.7,10.0,7784.0,7826.0,7859.0,9058.0,8310.0,7822.0,0.043,-0.028,0.073,-0.002,-0.043,0.109,157.5,20.2,25.33,20.6,136.9,1.0,0.85,3.39,7.0,57.333,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,1043.539,335.452
-34.04,22.133,2011-02-10,5.0,396.0,10.0,8506.0,9608.0,9266.0,13491.5,13393.0,11250.5,0.004,-0.182,0.168,0.018,-0.004,0.252,156.0,21.1,25.16,21.6,134.4,1.1,0.82,3.6,7.3,5.231,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,1040.033,342.838
-32.596,19.009,2011-02-10,10.526,84.8,10.0,9227.5,10903.5,10334.0,15218.5,14735.0,12208.5,0.016,-0.176,0.165,0.027,-0.016,0.248,218.5,7.3,30.83,7.6,210.9,0.4,1.82,3.46,6.1,155.548,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,1126.956,158.117
-28.801,31.955,2011-02-11,116.762,515.0,14.0,8429.0,9127.5,9427.0,16685.5,12127.0,9348.0,0.158,-0.125,0.293,-0.016,-0.158,0.439,150.2,89.6,28.94,87.6,62.6,4.5,0.89,3.69,11.0,7.797,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,481.323,1404.598
-29.658,25.973,2011-02-11,101.804,213.9,147.0,9396.0,11157.5,10765.0,14001.0,12520.0,10583.0,0.056,-0.075,0.113,0.018,-0.056,0.17,186.9,71.0,28.29,67.7,119.2,3.6,1.44,3.06,2.2,1318.5,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,434.758,857.199
-28.068,31.55,2011-02-11,56.453,190.7,10.0,8688.0,10059.0,9854.5,16337.5,14979.0,11663.0,0.043,-0.206,0.238,0.01,-0.043,0.357,159.1,77.3,30.42,73.5,85.6,3.9,1.31,2.06,2.3,240.438,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,403.577,1409.553
-28.761,17.73,2011-02-13,77.58,217.0,35.0,9557.0,12802.0,11426.0,11190.0,7687.5,7645.0,0.186,0.196,-0.067,0.057,-0.186,-0.101,257.5,1.3,34.98,1.2,256.3,0.1,3.03,3.53,0.0,163.0,2,1,6,0,0,1,0,0.866,0.5,0.653,0.758,1056.473,578.338
-29.778,29.471,2011-02-14,9.45,41.2,10.0,8429.5,8978.5,9355.0,16079.5,12341.5,9665.5,0.132,-0.138,0.283,-0.021,-0.132,0.425,138.3,148.1,24.17,138.3,0.0,7.4,0.81,2.47,8.9,1467.992,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,421.024,1140.641
-29.988,29.852,2011-02-14,33.358,97.1,10.0,8647.5,9390.5,9616.0,19052.5,14601.0,11173.5,0.132,-0.206,0.34,-0.012,-0.132,0.51,136.0,127.0,25.42,122.4,13.6,6.4,0.83,2.57,10.8,1000.819,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,456.232,1163.466
-29.744,29.906,2011-02-14,19.682,67.8,10.0,8721.0,9448.0,9829.5,15146.5,12551.0,9830.5,0.094,-0.122,0.232,-0.02,-0.094,0.348,141.6,126.3,26.31,121.1,20.5,6.3,0.94,2.48,8.7,915.992,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,433.677,1179.89
-26.861,28.885,2011-02-14,64.013,241.0,18.0,8691.0,9241.5,9550.0,17658.5,13746.5,10574.0,0.125,-0.18,0.313,-0.016,-0.125,0.469,161.0,89.0,27.43,85.2,75.8,4.5,1.19,2.36,5.2,1518.064,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,110.557,1273.675
-26.45,28.086,2011-02-14,135.21,642.0,80.0,9502.5,12540.0,10720.0,15210.0,17974.0,14201.0,-0.083,-0.253,0.096,0.078,0.083,0.144,162.5,90.0,27.79,86.0,76.5,4.5,1.24,2.49,4.5,1470.731,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,27.479,1245.852
-31.396,29.265,2011-02-14,21.155,69.9,10.0,9782.5,13003.0,11835.5,12488.0,8894.0,8335.0,0.168,0.142,-0.02,0.047,-0.168,-0.03,134.5,98.7,25.96,119.5,15.0,4.9,0.79,3.63,23.9,104.5,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,589.222,1053.212
-25.206,27.558,2011-02-15,109.812,519.0,57.0,10039.0,9985.0,10466.5,14137.5,10315.5,8536.0,0.156,0.007,0.172,-0.024,-0.156,0.258,170.0,112.9,31.11,108.0,62.0,5.6,1.52,2.38,6.5,950.863,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,121.478,1311.05
-24.695,27.409,2011-02-15,130.318,527.0,112.0,9921.0,10524.0,10647.0,15543.0,11919.5,9642.5,0.132,-0.056,0.193,-0.006,-0.132,0.289,172.9,121.0,31.61,115.6,57.3,6.0,1.61,2.35,7.0,912.183,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,179.789,1345.626
-26.006,29.254,2011-02-15,98.186,572.0,10.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,152.0,96.5,27.09,92.3,59.7,4.8,1.1,2.28,5.5,1513.484,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,122.249,1364.354
-27.803,28.768,2011-02-15,62.998,153.0,10.0,8857.5,9811.5,9803.5,12128.5,9325.0,8486.0,0.131,0.025,0.106,0.0,-0.131,0.158,159.1,107.8,26.91,102.8,56.3,5.4,1.15,2.42,3.3,1559.447,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,191.397,1198.953
-27.399,26.615,2011-02-15,110.057,283.9,63.0,9253.5,10126.0,10247.0,15515.5,12823.0,10403.5,0.095,-0.112,0.21,-0.006,-0.095,0.315,191.9,84.9,29.94,80.9,111.0,4.2,1.57,3.2,2.5,1257.285,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,194.675,1067.887
-27.671,27.237,2011-02-15,91.236,218.7,61.0,9693.5,11237.5,10943.0,14887.0,13522.0,11403.0,0.048,-0.105,0.14,0.013,-0.048,0.21,182.9,94.2,29.48,89.8,93.1,4.7,1.51,2.74,2.7,1337.107,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,181.846,1091.774
-29.16,26.573,2011-02-15,167.527,385.0,156.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,190.1,84.3,28.95,80.4,109.7,4.2,1.52,3.2,2.4,1334.742,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,359.321,936.765
-30.568,29.423,2011-02-15,49.85,122.0,14.0,8679.0,9031.5,9417.0,17023.0,13069.5,10005.5,0.131,-0.162,0.307,-0.021,-0.131,0.46,137.7,105.3,24.7,101.5,36.2,5.3,0.81,3.02,8.5,1243.491,2,1,7,0,0,1,0,0.866,0.5,0.738,0.675,503.414,1099.644
