Latitude,Longitude,Sample Date,vpd,ws,soil
-26.98472222,26.63227778,26-04-2011,1.4699999,2.8999999,2.5
-27.398611,26.614722,26-04-2011,1.5699999,3.1999998,2.5
-27.495556,26.074722,26-04-2011,1.5699999,3.34,2.8
-34.065833,20.404167,27-04-2011,1.5,2.1699998,6.2000003
-28.75,30.442778,27-04-2011,1.3299999,2.4199998,3.4
-29.161667,30.629722,27-04-2011,0.78999996,2.6699998,8.3
-26.880278,26.965,27-04-2011,1.42,2.6499999,3.3
-33.897778,20.012778,28-04-2011,1.55,3.11,4.9
-25.99136,27.84208,02-05-2011,1.24,2.46,4.9
-29.380556,30.2775,03-05-2011,0.77,2.51,9.0
-26.45,28.085833,03-05-2011,1.24,2.49,4.5
-27.902778,24.615556,03-05-2011,1.9699999,2.95,0.3
-25.45963889,28.26430556,03-05-2011,1.37,2.37,5.1
-25.57877778,29.12747222,03-05-2011,1.3199999,2.28,4.8
-25.81048333,27.90955222,04-05-2011,1.3299999,2.45,5.1
-26.006389,29.253889,04-05-2011,1.1,2.28,5.5
-28.404444,30.013056,04-05-2011,1.29,2.3799999,3.4
-27.802778,28.768333,04-05-2011,1.15,2.4199998,3.3
-27.356667,27.286389,04-05-2011,1.4699999,2.8799999,3.0
-27.937778,31.209444,05-05-2011,1.0799999,2.26,2.9
-27.5275,30.858056,05-05-2011,0.98999995,2.12,7.2000003
-27.3,28.586944,05-05-2011,1.24,2.46,4.2000003
-27.398611,26.614722,05-05-2011,1.5699999,3.1999998,2.5
-27.00222,28.76528,06-05-2011,1.22,2.3899999,5.0
-27.02314,28.59389,06-05-2011,1.25,2.4199998,4.8
-26.648056,27.089444,06-05-2011,1.3299999,2.61,3.4
-26.970278,27.211111,06-05-2011,1.4,2.54,3.5
-28.760833,17.730278,08-05-2011,3.03,3.53,0.0
-29.7775,29.470833,09-05-2011,0.81,2.47,8.900001
-29.744167,29.905833,09-05-2011,0.94,2.48,8.7
-26.861111,28.884722,09-05-2011,1.1899999,2.36,5.2000003
-26.970278,27.211111,09-05-2011,1.4,2.54,3.5
-31.104278,29.399722,09-05-2011,0.81,3.26,21.6
-25.127778,27.628889,10-05-2011,1.52,2.32,6.1
-25.20639,27.558,10-05-2011,1.52,2.3799999,6.5
-24.69514,27.40906,10-05-2011,1.61,2.35,7.0
-24.058889,31.237222,10-05-2011,1.36,1.4399999,1.4
-24.034167,31.123611,10-05-2011,1.29,1.65,1.2
-28.747778,31.745833,10-05-2011,1.05,2.9399998,6.4
-30.733889,29.828333,10-05-2011,0.77,3.08,33.100002
-26.98472222,26.63227778,10-05-2011,1.4699999,2.8999999,2.5
-27.398611,26.614722,10-05-2011,1.5699999,3.1999998,2.5
-29.160278,26.573333,10-05-2011,1.52,3.1999998,2.4
-31.396,29.2651,10-05-2011,0.78999996,3.6299999,23.9
-33.501667,21.624167,10-05-2011,1.37,3.33,0.1
-32.502778,19.535833,10-05-2011,2.0,3.85,1.3000001
-31.5653,18.3306,10-05-2011,1.38,4.6,0.3
-27.495556,26.074722,10-05-2011,1.5699999,3.34,2.8
-24.183889,30.823889,11-05-2011,1.28,1.55,7.0
-28.801278,31.955389,11-05-2011,0.89,3.6899998,11.0
-30.398056,30.601944,11-05-2011,0.71999997,4.0699997,49.0
-30.27402,30.69602,11-05-2011,0.71,4.14,34.100002
-27.00222,28.76528,11-05-2011,1.22,2.3899999,5.0
-27.02314,28.59389,11-05-2011,1.25,2.4199998,4.8
-27.273889,28.49,11-05-2011,1.24,2.46,4.4
-27.4275,28.525833,11-05-2011,1.22,2.48,3.8
-27.044444,27.005,11-05-2011,1.4499999,2.74,3.3
-22.225556,29.990556,24-11-2014,1.89,1.76,0.2
-30.568333,29.422778,11-05-2011,0.81,3.02,8.5
-30.570833,29.150556,11-05-2011,0.84,2.82,6.5
-32.595833,19.009444,11-05-2011,1.8199999,3.46,6.1
-29.140556,31.391944,12-05-2011,0.82,3.49,4.8
-29.641944,30.6875,12-05-2011,0.84999996,2.95,10.400001
-24.679167,30.8025,12-05-2011,0.85999995,2.21,16.7
-30.830556,26.921389,12-05-2011,1.31,3.1799998,2.7
-30.13573889,30.67422222,12-05-2011,0.77,3.7099998,13.1
-26.73806,27.59194,12-05-2011,1.3,2.6,4.1
-31.000833,26.353056,12-05-2011,1.3399999,3.31,2.0
-22.225556,29.990556,30-07-2015,2.03,2.06,0.2
-22.225556,29.990556,03-08-2015,2.03,2.06,0.2
-30.679722,26.7125,12-05-2011,1.4,3.1999998,2.1000001
-31.031389,28.883333,12-05-2011,0.9,2.99,7.0
-30.86013889,29.07125,12-05-2011,0.94,2.76,7.0
-30.77586667,29.03221667,12-05-2011,0.96,2.74,6.6
-24.925278,29.324444,13-05-2011,1.41,2.1399999,4.0
-29.658056,25.973333,13-05-2011,1.4399999,3.06,2.2
-30.534167,24.961944,13-05-2011,1.7099999,3.29,0.0
-29.803611,30.516111,13-05-2011,0.77,2.86,11.3
-25.447222,30.711667,13-05-2011,0.94,2.1299999,15.8
-25.99136,27.84208,16-05-2011,1.24,2.46,4.9
-25.513889,31.224444,16-05-2011,1.02,2.02,13.2
-26.861111,28.884722,16-05-2011,1.1899999,2.36,5.2000003
-26.970278,27.211111,16-05-2011,1.4,2.54,3.5
-34.031944,22.053333,16-05-2011,0.84999996,3.3899999,7.0
-34.039722,22.133333,16-05-2011,0.82,3.6,7.3
-33.38056,19.30167,16-05-2011,1.35,3.53,8.2
-33.31388889,19.07472222,16-05-2011,1.5799999,3.55,10.2
-27.01011111,26.69808333,17-05-2011,1.4599999,3.04,2.2
-25.436111,31.982222,17-05-2011,1.14,1.77,12.400001
-25.681111,31.783333,17-05-2011,1.02,1.92,10.7
-25.67386,31.57527,17-05-2011,1.22,1.8499999,11.400001
-26.98472222,26.63227778,17-05-2011,1.4699999,2.8999999,2.5
-27.398611,26.614722,17-05-2011,1.5699999,3.1999998,2.5
-25.45963889,28.26430556,17-05-2011,1.37,2.37,5.1
-28.338333,31.373611,17-05-2011,1.01,2.22,2.9
-28.068333,31.55,17-05-2011,1.31,2.06,2.3
-25.81048333,27.90955222,18-05-2011,1.3299999,2.45,5.1
-24.768889,31.39,18-05-2011,1.15,1.64,11.2
-26.880278,26.965,18-05-2011,1.42,2.6499999,3.3
-28.801278,31.955389,19-05-2011,0.89,3.6899998,11.0
-27.169444,29.233889,19-05-2011,1.12,2.3799999,4.0
-25.447222,30.711667,19-05-2011,0.94,2.1299999,15.8
-22.548889,28.898056,20-05-2011,1.5699999,1.87,0.1
-22.43772222,31.07805556,20-05-2011,1.7099999,1.8499999,0.5
-27.902778,24.615556,20-05-2011,1.9699999,2.95,0.3
-28.760833,17.730278,22-05-2011,3.03,3.53,0.0
-25.49037,30.6986,23-05-2011,0.89,2.1399999,17.2
-28.75,30.442778,23-05-2011,1.3299999,2.4199998,3.4
-26.73806,27.59194,23-05-2011,1.3,2.6,4.1
-26.45,28.085833,23-05-2011,1.24,2.49,4.5
-27.356667,27.286389,23-05-2011,1.4699999,2.8799999,3.0
-22.935,28.004167,24-05-2011,1.6999999,1.93,0.3
-33.980556,21.653333,24-05-2011,1.09,2.44,4.6
-25.127778,27.628889,24-05-2011,1.52,2.32,6.1
-25.20639,27.558,24-05-2011,1.52,2.3799999,6.5
-24.69514,27.40906,24-05-2011,1.61,2.35,7.0
-27.363611,31.783333,24-05-2011,1.16,1.86,10.6
-27.169444,29.233889,24-05-2011,1.12,2.3799999,4.0
-27.802778,28.768333,24-05-2011,1.15,2.4199998,3.3
-28.141944,26.417778,24-05-2011,1.5899999,3.1899998,2.5
-28.116667,26.725278,24-05-2011,1.5699999,2.99,2.5
-27.398611,26.614722,24-05-2011,1.5699999,3.1999998,2.5
-27.671111,27.236944,24-05-2011,1.51,2.74,2.7
-28.69485,28.23487,24-05-2011,1.11,2.49,3.1000001
-34.092222,21.295278,24-05-2011,1.17,2.98,5.4
-27.495556,26.074722,24-05-2011,1.5699999,3.34,2.8
-34.065833,20.404167,25-05-2011,1.5,2.1699998,6.2000003
-23.23572222,27.717,25-05-2011,1.56,2.01,0.5
-28.75,30.442778,25-05-2011,1.3299999,2.4199998,3.4
-29.161667,30.629722,25-05-2011,0.78999996,2.6699998,8.3
-26.648056,27.089444,25-05-2011,1.3299999,2.61,3.4
-27.273889,28.49,25-05-2011,1.24,2.46,4.4
-27.4275,28.525833,25-05-2011,1.22,2.48,3.8
-27.3,28.586944,25-05-2011,1.24,2.46,4.2000003
-27.398611,26.614722,25-05-2011,1.5699999,3.1999998,2.5
-27.044444,27.005,25-05-2011,1.4499999,2.74,3.3
-30.679722,26.7125,25-05-2011,1.4,3.1999998,2.1000001
-34.250556,20.9925,25-05-2011,1.11,4.08,10.1
-33.818056,19.694722,25-05-2011,1.5,3.6,6.2000003
-34.075556,20.145556,25-05-2011,1.4399999,2.56,6.2000003
-30.398056,30.601944,26-05-2011,0.71999997,4.0699997,49.0
-30.27402,30.69602,26-05-2011,0.71,4.14,34.100002
-27.00222,28.76528,26-05-2011,1.22,2.3899999,5.0
-27.02314,28.59389,26-05-2011,1.25,2.4199998,4.8
-27.671111,27.236944,26-05-2011,1.51,2.74,2.7
-27.356667,27.286389,26-05-2011,1.4699999,2.8799999,3.0
-33.897778,20.012778,26-05-2011,1.55,3.11,4.9
-27.902778,24.615556,27-05-2011,1.9699999,2.95,0.3
-22.91028,29.61111,28-05-2011,1.35,1.66,1.2
-25.99136,27.84208,30-05-2011,1.24,2.46,4.9
-26.861111,28.884722,30-05-2011,1.1899999,2.36,5.2000003
-26.970278,27.211111,30-05-2011,1.4,2.54,3.5
-26.45,28.085833,30-05-2011,1.24,2.49,4.5
-27.01011111,26.69808333,31-05-2011,1.4599999,3.04,2.2
-29.380556,30.2775,31-05-2011,0.77,2.51,9.0
-27.802778,28.768333,31-05-2011,1.15,2.4199998,3.3
-26.98472222,26.63227778,31-05-2011,1.4699999,2.8999999,2.5
-27.398611,26.614722,31-05-2011,1.5699999,3.1999998,2.5
-29.160278,26.573333,31-05-2011,1.52,3.1999998,2.4
-25.45963889,28.26430556,31-05-2011,1.37,2.37,5.1
-25.81048333,27.90955222,01-06-2011,1.3299999,2.45,5.1
-28.404444,30.013056,01-06-2011,1.29,2.3799999,3.4
-27.00222,28.76528,01-06-2011,1.22,2.3899999,5.0
-27.02314,28.59389,01-06-2011,1.25,2.4199998,4.8
-26.648056,27.089444,01-06-2011,1.3299999,2.61,3.4
-27.3,28.586944,01-06-2011,1.24,2.46,4.2000003
-27.044444,27.005,01-06-2011,1.4499999,2.74,3.3
-28.058889,30.373611,01-06-2011,1.15,2.46,4.2000003
-27.937778,31.209444,02-06-2011,1.0799999,2.26,2.9
-27.5275,30.858056,02-06-2011,0.98999995,2.12,7.2000003
-30.568333,29.422778,04-06-2011,0.81,3.02,8.5
-28.760833,17.730278,05-06-2011,3.03,3.53,0.0
-29.7775,29.470833,06-06-2011,0.81,2.47,8.900001
-29.987778,29.851667,06-06-2011,0.83,2.57,10.8
-29.744167,29.905833,06-06-2011,0.94,2.48,8.7
-26.73806,27.59194,06-06-2011,1.3,2.6,4.1
-31.104278,29.399722,06-06-2011,0.81,3.26,21.6
-31.396,29.2651,06-06-2011,0.78999996,3.6299999,23.9
-31.554722,29.245556,06-06-2011,0.62,3.81,36.100002
-25.57877778,29.12747222,06-06-2011,1.3199999,2.28,4.8
-25.127778,27.628889,07-06-2011,1.52,2.32,6.1
-25.20639,27.558,07-06-2011,1.52,2.3799999,6.5
-24.69514,27.40906,07-06-2011,1.61,2.35,7.0
-23.658056,31.05,07-06-2011,1.41,1.4699999,1.2
-26.006389,29.253889,07-06-2011,1.1,2.28,5.5
-28.747778,31.745833,07-06-2011,1.05,2.9399998,6.4
-30.733889,29.828333,07-06-2011,0.77,3.08,33.100002
-27.169444,29.233889,07-06-2011,1.12,2.3799999,4.0
-27.398611,26.614722,07-06-2011,1.5699999,3.1999998,2.5
-30.86013889,29.07125,07-06-2011,0.94,2.76,7.0
-30.570833,29.150556,07-06-2011,0.84,2.82,6.5
-30.77586667,29.03221667,07-06-2011,0.96,2.74,6.6
-27.495556,26.074722,07-06-2011,1.5699999,3.34,2.8
-30.830556,26.921389,08-06-2011,1.31,3.1799998,2.7
-22.769722,30.886944,08-06-2011,1.4399999,1.54,5.5
-30.398056,30.601944,08-06-2011,0.71999997,4.0699997,49.0
-30.27402,30.69602,08-06-2011,0.71,4.14,34.100002
-27.02314,28.59389,08-06-2011,1.25,2.4199998,4.8
-26.880278,26.965,08-06-2011,1.42,2.6499999,3.3
-29.140556,31.391944,09-06-2011,0.82,3.49,4.8
-24.925278,29.324444,09-06-2011,1.41,2.1399999,4.0
-27.902778,24.615556,10-06-2011,1.9699999,2.95,0.3
-29.803611,30.516111,10-06-2011,0.77,2.86,11.3
-31.5653,18.3306,12-06-2011,1.38,4.6,0.3
-25.99136,27.84208,13-06-2011,1.24,2.46,4.9
-27.671111,27.236944,13-06-2011,1.51,2.74,2.7
-27.356667,27.286389,13-06-2011,1.4699999,2.8799999,3.0
-31.860278,18.6875,14-06-2011,1.63,3.9299998,0.8
-24.679167,30.8025,14-06-2011,0.85999995,2.21,16.7
-28.735556,29.820556,14-06-2011,1.27,2.34,3.2
-26.861111,28.884722,14-06-2011,1.1899999,2.36,5.2000003
-27.00222,28.76528,14-06-2011,1.22,2.3899999,5.0
-26.45,28.085833,14-06-2011,1.24,2.49,4.5
-27.398611,26.614722,14-06-2011,1.5699999,3.1999998,2.5
-34.031944,22.053333,14-06-2011,0.84999996,3.3899999,7.0
-25.45963889,28.26430556,14-06-2011,1.37,2.37,5.1
-28.338333,31.373611,14-06-2011,1.01,2.22,2.9
-28.068333,31.55,14-06-2011,1.31,2.06,2.3
-25.81048333,27.90955222,15-06-2011,1.3299999,2.45,5.1
-30.830556,26.921389,15-06-2011,1.31,3.1799998,2.7
-24.058889,31.237222,15-06-2011,1.36,1.4399999,1.4
-24.034167,31.123611,15-06-2011,1.29,1.65,1.2
-27.3,28.586944,15-06-2011,1.24,2.46,4.2000003
-33.501667,21.624167,15-06-2011,1.37,3.33,0.1
-27.602222,29.942778,16-06-2011,1.3399999,2.3799999,4.1
-30.679722,26.7125,16-06-2011,1.4,3.1999998,2.1000001
-28.760833,17.730278,19-06-2011,3.03,3.53,0.0
-27.602222,29.942778,20-06-2011,1.3399999,2.3799999,4.1
-28.883333,27.89,20-06-2011,1.18,2.53,3.3
-25.436111,31.982222,21-06-2011,1.14,1.77,12.400001
-25.127778,27.628889,21-06-2011,1.52,2.32,6.1
-25.20639,27.558,21-06-2011,1.52,2.3799999,6.5
-24.69514,27.40906,21-06-2011,1.61,2.35,7.0
-25.681111,31.783333,21-06-2011,1.02,1.92,10.7
-26.970278,27.211111,21-06-2011,1.4,2.54,3.5
-26.73806,27.59194,21-06-2011,1.3,2.6,4.1
-34.039722,22.133333,21-06-2011,0.82,3.6,7.3
-33.38056,19.30167,21-06-2011,1.35,3.53,8.2
-33.31388889,19.07472222,21-06-2011,1.5799999,3.55,10.2
-27.356667,27.286389,21-06-2011,1.4699999,2.8799999,3.0
-29.161667,23.696389,22-06-2011,2.54,2.74,0.1
-27.01011111,26.69808333,22-06-2011,1.4599999,3.04,2.2
-25.14944444,31.94055556,22-06-2011,1.06,1.68,9.6
-24.9675,31.516667,22-06-2011,1.1999999,1.68,10.2
-28.75,30.442778,22-06-2011,1.3299999,2.4199998,3.4
-29.161667,30.629722,22-06-2011,0.78999996,2.6699998,8.3
-27.169444,29.233889,22-06-2011,1.12,2.3799999,4.0
-27.02314,28.59389,22-06-2011,1.25,2.4199998,4.8
-26.98472222,26.63227778,22-06-2011,1.4699999,2.8999999,2.5
-27.398611,26.614722,22-06-2011,1.5699999,3.1999998,2.5
-29.042222,24.6,22-06-2011,1.9599999,3.04,0.1
-34.092222,21.295278,22-06-2011,1.17,2.98,5.4
-27.495556,26.074722,22-06-2011,1.5699999,3.34,2.8
-30.27402,30.69602,23-06-2011,0.71,4.14,34.100002
-26.648056,27.089444,23-06-2011,1.3299999,2.61,3.4
-26.880278,26.965,23-06-2011,1.42,2.6499999,3.3
-27.044444,27.005,23-06-2011,1.4499999,2.74,3.3
-28.376944,24.303056,23-06-2011,2.11,2.85,0.3
-29.028629,24.638389,23-06-2011,1.92,3.04,0.1
-28.69485,28.23487,23-06-2011,1.11,2.49,3.1000001
-25.398889,31.610556,24-06-2011,1.05,1.73,11.3
-27.573056,24.746389,24-06-2011,1.8399999,3.4099998,0.4
-27.902778,24.615556,24-06-2011,1.9699999,2.95,0.3
-26.861111,28.884722,27-06-2011,1.1899999,2.36,5.2000003
-27.02314,28.59389,27-06-2011,1.25,2.4199998,4.8
-26.45,28.085833,27-06-2011,1.24,2.49,4.5
-31.396,29.2651,27-06-2011,0.78999996,3.6299999,23.9
-24.670833,28.560833,28-06-2011,1.28,2.19,6.6
-29.380556,30.2775,28-06-2011,0.77,2.51,9.0
-31.104278,29.399722,28-06-2011,0.81,3.26,21.6
-33.818056,19.694722,28-06-2011,1.5,3.6,6.2000003
-29.161667,23.696389,29-06-2011,2.54,2.74,0.1
-25.81048333,27.90955222,29-06-2011,1.3299999,2.45,5.1
-24.282222,28.090278,29-06-2011,1.26,2.18,6.6
-23.23572222,27.717,29-06-2011,1.56,2.01,0.5
-26.03611,30.99778,29-06-2011,1.11,2.08,15.5
-27.937778,31.209444,29-06-2011,1.0799999,2.26,2.9
-28.404444,30.013056,29-06-2011,1.29,2.3799999,3.4
-27.02314,28.59389,29-06-2011,1.25,2.4199998,4.8
-28.141944,26.417778,29-06-2011,1.5899999,3.1899998,2.5
-28.1175,26.719444,29-06-2011,1.5699999,2.99,2.5
-29.033333,23.983333,29-06-2011,2.33,2.78,0.2
-30.568333,29.422778,29-06-2011,0.81,3.02,8.5
-25.447222,30.711667,29-06-2011,0.94,2.1299999,15.8
-27.01011111,26.69808333,30-06-2011,1.4599999,3.04,2.2
-22.935,28.004167,30-06-2011,1.6999999,1.93,0.3
-22.91028,29.61111,30-06-2011,1.35,1.66,1.2
-27.5275,30.858056,30-06-2011,0.98999995,2.12,7.2000003
-26.648056,27.089444,30-06-2011,1.3299999,2.61,3.4
-26.970278,27.211111,30-06-2011,1.4,2.54,3.5
-26.880278,26.965,30-06-2011,1.42,2.6499999,3.3
-27.38972222,26.46388889,30-06-2011,1.5799999,3.27,2.6000001
-26.98472222,26.63227778,30-06-2011,1.4699999,2.8999999,2.5
-34.065833,20.404167,10-01-2012,0.85999995,2.76,7.0
-34.065833,20.404167,01-02-2012,1.4,2.31,5.3
-34.065833,20.404167,29-02-2012,1.4,2.31,5.3
-27.398611,26.614722,30-06-2011,1.5699999,3.1999998,2.5
-31.031389,28.883333,30-06-2011,0.9,2.99,7.0
-30.86013889,29.07125,30-06-2011,0.94,2.76,7.0
-30.77586667,29.03221667,30-06-2011,0.96,2.74,6.6
-27.356667,27.286389,30-06-2011,1.4699999,2.8799999,3.0
-33.897778,20.012778,30-06-2011,1.55,3.11,4.9
-22.43772222,31.07805556,02-07-2011,1.7099999,1.8499999,0.5
-28.760833,17.730278,03-07-2011,3.03,3.53,0.0
-29.7775,29.470833,04-07-2011,0.81,2.47,8.900001
-29.987778,29.851667,04-07-2011,0.83,2.57,10.8
-29.744167,29.905833,04-07-2011,0.94,2.48,8.7
-26.73806,27.59194,04-07-2011,1.3,2.6,4.1
-30.830556,26.921389,05-07-2011,1.31,3.1799998,2.7
-25.127778,27.628889,05-07-2011,1.52,2.32,6.1
-25.20639,27.558,05-07-2011,1.52,2.3799999,6.5
-24.69514,27.40906,05-07-2011,1.61,2.35,7.0
-23.658056,31.05,05-07-2011,1.41,1.4699999,1.2
-30.733889,29.828333,05-07-2011,0.77,3.08,33.100002
-27.169444,29.233889,05-07-2011,1.12,2.3799999,4.0
-34.065833,20.404167,21-01-2014,1.41,2.26,1.8000001
-34.065833,20.404167,11-02-2014,1.41,2.26,1.8000001
-34.065833,20.404167,11-03-2014,1.41,2.26,1.8000001
-27.671111,27.236944,05-07-2011,1.51,2.74,2.7
-28.69485,28.23487,05-07-2011,1.11,2.49,3.1000001
-28.883333,27.89,05-07-2011,1.18,2.53,3.3
-29.161667,23.696389,06-07-2011,2.54,2.74,0.1
-30.27402,30.69602,06-07-2011,0.71,4.14,34.100002
-27.00222,28.76528,06-07-2011,1.22,2.3899999,5.0
-27.02314,28.59389,06-07-2011,1.25,2.4199998,4.8
-27.398611,26.614722,06-07-2011,1.5699999,3.1999998,2.5
-34.065833,20.404167,24-02-2015,1.5699999,1.56,4.5
-27.044444,27.005,06-07-2011,1.4499999,2.74,3.3
-34.405833,19.600556,06-07-2011,0.87,2.9099998,9.0
-27.495556,26.074722,06-07-2011,1.5699999,3.34,2.8
-28.376944,24.303056,07-07-2011,2.11,2.85,0.3
-34.065833,20.404167,27-10-2015,1.5699999,1.56,4.5
-27.573056,24.746389,08-07-2011,1.8399999,3.4099998,0.4
-27.902778,24.615556,08-07-2011,1.9699999,2.95,0.3
-28.460833,21.248889,08-07-2011,2.6299999,3.34,0.0
-29.803611,30.516111,08-07-2011,0.77,2.86,11.3
-28.96362,19.15486,09-07-2011,3.29,3.28,0.0
-25.99136,27.84208,11-07-2011,1.28,2.24,4.4
-26.45,28.085833,11-07-2011,1.23,2.22,4.1
-26.98472222,26.63227778,11-07-2011,1.63,2.32,2.3
-29.160278,26.573333,11-07-2011,1.9399999,2.6399999,2.2
-23.281,30.54305556,12-07-2011,1.48,1.8299999,5.8
-27.02314,28.59389,12-07-2011,1.1999999,2.19,4.4
-26.648056,27.089444,12-07-2011,1.39,2.22,3.1000001
-26.970278,27.211111,12-07-2011,1.4499999,2.24,3.2
-26.880278,26.965,12-07-2011,1.48,2.19,3.0
-27.044444,27.005,12-07-2011,1.52,2.31,3.0
-29.160278,26.573333,12-07-2011,1.9399999,2.6399999,2.2
-30.160091,27.40124,12-07-2011,1.62,2.33,3.2
-28.883333,27.89,12-07-2011,1.36,2.35,3.0
-34.039722,22.133333,12-07-2011,0.84999996,3.35,6.3
-32.502778,19.535833,12-07-2011,2.31,3.05,1.2
-31.5653,18.3306,12-07-2011,1.66,4.44,0.3
-34.005833,22.351111,12-07-2011,0.74,3.79,7.0
-25.45963889,28.26430556,12-07-2011,1.43,2.1299999,4.7000003
-29.161667,23.696389,13-07-2011,2.75,2.62,0.1
-25.81048333,27.90955222,13-07-2011,1.38,2.1599998,4.6
-29.641944,30.6875,13-07-2011,0.96999997,2.11,9.2
-22.769722,30.886944,13-07-2011,1.5,2.02,5.2000003
-29.033333,23.983333,13-07-2011,2.62,2.57,0.2
-34.02861,22.22222,13-07-2011,0.78,3.8,6.6
-31.860278,18.6875,14-07-2011,1.99,3.9099998,0.8
-27.602222,29.942778,14-07-2011,1.11,2.28,3.8
-27.3,28.586944,14-07-2011,1.1999999,2.29,3.8
-27.573056,24.746389,14-07-2011,2.3,2.62,0.4
-29.033333,23.983333,14-07-2011,2.62,2.57,0.2
-30.160091,27.40124,14-07-2011,1.62,2.33,3.2
-30.336111,27.359444,14-07-2011,1.5999999,2.4299998,3.4
-34.250556,20.9925,14-07-2011,1.1999999,3.51,8.6
-25.362222,31.956667,15-07-2011,1.16,2.04,10.6
-25.14944444,31.94055556,15-07-2011,1.22,2.08,8.900001
-29.658056,25.973333,15-07-2011,2.01,2.58,1.9
-31.000833,26.353056,15-07-2011,1.7199999,2.79,1.8000001
-30.534167,24.961944,15-07-2011,2.26,2.95,0.0
-28.760833,17.730278,17-07-2011,3.1,3.04,0.0
-26.861111,28.884722,18-07-2011,1.09,2.1699998,4.7000003
-26.73806,27.59194,18-07-2011,1.3199999,2.1399999,3.7
-28.69485,28.23487,18-07-2011,1.1999999,2.34,2.8
-25.127778,27.628889,19-07-2011,1.65,2.12,5.6
-25.20639,27.558,19-07-2011,1.5999999,2.08,5.9
-24.69514,27.40906,19-07-2011,1.7099999,2.01,6.4
-27.169444,29.233889,19-07-2011,1.02,2.31,3.6000001
-33.38056,19.30167,19-07-2011,1.54,3.4499998,7.0
-33.31388889,19.07472222,19-07-2011,1.77,3.48,8.8
-27.495556,26.074722,19-07-2011,1.78,2.73,2.6000001
-29.161667,23.696389,20-07-2011,2.75,2.62,0.1
-27.01011111,26.69808333,20-07-2011,1.5999999,2.3999999,2.0
-28.75,30.442778,20-07-2011,1.37,2.0,3.1000001
-29.161667,30.629722,20-07-2011,0.81,2.09,7.4
-30.534167,24.961944,20-07-2011,2.26,2.95,0.0
-34.092222,21.295278,20-07-2011,1.25,2.6299999,4.6
-33.13083,18.86278,20-07-2011,1.87,2.85,6.7000003
-31.000833,26.353056,21-07-2011,1.7199999,2.79,1.8000001
-33.7075,18.97444444,21-07-2011,1.5999999,3.79,10.0
-25.99136,27.84208,25-07-2011,1.28,2.24,4.4
-26.861111,28.884722,25-07-2011,1.09,2.1699998,4.7000003
-26.006389,29.253889,26-07-2011,1.03,2.2,5.0
-29.380556,30.2775,26-07-2011,0.82,2.33,8.0
-26.648056,27.089444,26-07-2011,1.39,2.22,3.1000001
-26.880278,26.965,26-07-2011,1.48,2.19,3.0
-26.98472222,26.63227778,26-07-2011,1.63,2.32,2.3
-28.141944,26.417778,26-07-2011,1.8199999,2.54,2.3
-27.044444,27.005,26-07-2011,1.52,2.31,3.0
-33.501667,21.624167,26-07-2011,1.4599999,2.9199998,0.1
-25.45963889,28.26430556,26-07-2011,1.43,2.1299999,4.7000003
-29.161667,23.696389,27-07-2011,2.75,2.62,0.1
-25.81048333,27.90955222,27-07-2011,1.38,2.1599998,4.6
-34.065833,20.404167,27-07-2011,1.5999999,2.48,5.4
-23.23572222,27.717,27-07-2011,1.87,1.68,0.5
-27.4275,28.525833,27-07-2011,1.1999999,2.24,3.5
-27.935,26.126667,27-07-2011,1.79,2.54,1.9
-29.033333,23.983333,27-07-2011,2.62,2.57,0.2
-34.075556,20.145556,27-07-2011,1.53,2.78,5.4
-22.91028,29.61111,28-07-2011,1.4599999,1.5999999,1.2
-24.925278,29.324444,28-07-2011,1.52,2.1399999,3.6000001
-26.905,32.324722,28-07-2011,1.48,1.9499999,8.8
-27.38972222,26.46388889,28-07-2011,1.76,2.6,2.4
-27.398611,26.614722,28-07-2011,1.73,2.54,2.3
-27.671111,27.236944,28-07-2011,1.5899999,2.47,2.4
-28.404444,30.013056,29-07-2011,1.25,2.12,3.2
-28.058889,30.373611,29-07-2011,1.01,2.21,3.9
-28.760833,17.730278,31-07-2011,3.1,3.04,0.0
-29.7775,29.470833,01-08-2011,0.84999996,2.23,7.2000003
-29.987778,29.851667,01-08-2011,0.91999996,2.36,9.5
-29.744167,29.905833,01-08-2011,1.04,2.19,7.8
-27.169444,29.233889,01-08-2011,1.02,2.31,3.6000001
-26.45,28.085833,01-08-2011,1.23,2.22,4.1
-27.4,26.624722,01-08-2011,1.73,2.54,2.3
-25.127778,27.628889,02-08-2011,1.65,2.12,5.6
-25.20639,27.558,02-08-2011,1.5999999,2.08,5.9
-24.69514,27.40906,02-08-2011,1.7099999,2.01,6.4
-30.733889,29.828333,02-08-2011,0.91999996,2.34,20.5
-27.802778,28.768333,02-08-2011,1.11,2.19,3.0
-30.160091,27.40124,02-08-2011,1.62,2.33,3.2
-30.336111,27.359444,02-08-2011,1.5999999,2.4299998,3.4
-34.405833,19.600556,02-08-2011,0.93,3.6799998,7.7000003
-27.01011111,26.69808333,03-08-2011,1.5999999,2.3999999,2.0
-30.830556,26.921389,03-08-2011,1.6899999,2.57,2.4
-30.398056,30.601944,03-08-2011,0.89,3.1799998,26.800001
-27.00222,28.76528,03-08-2011,1.14,2.1599998,4.5
-27.02314,28.59389,03-08-2011,1.1999999,2.19,4.4
-26.970278,27.211111,03-08-2011,1.4499999,2.24,3.2
